_id,species,date,year,month,day,country,lat,lon,locationDescription,taxonomist,collector,doi,dataset,credit,contributors,it,se_it,n_it,sex,n_sex,m_fresh_mass,n_fresh_mass,m_tongue_length,se_tongue_length,n_tongue_length,m_nest_site,m_sociality,m_parasitism,m_voltinism,m_floral_specialization,m_nest_location,m_nest_construction,m_plant_genus,m_plant_species,m_dry_mass
5b7c3d59e12f31000f081026,Andrena barbilabris,1974-06-15T00:00:00.000Z,1974,6,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081029,Andrena barbilabris,1967-05-15T00:00:00.000Z,1967,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.6,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08102c,Andrena barbilabris,1982-04-28T00:00:00.000Z,1982,4,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08102f,Andrena barbilabris,1983-04-23T00:00:00.000Z,1983,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081032,Andrena barbilabris,1984-04-15T00:00:00.000Z,1984,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081035,Andrena barbilabris,1982-04-15T00:00:00.000Z,1982,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081038,Andrena barbilabris,1983-04-26T00:00:00.000Z,1983,4,26,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08103b,Andrena barbilabris,1982-04-17T00:00:00.000Z,1982,4,17,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08103e,Andrena barbilabris,1982-04-19T00:00:00.000Z,1982,4,19,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081041,Andrena barbilabris,1990-04-29T00:00:00.000Z,1990,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081044,Andrena barbilabris,1983-04-30T00:00:00.000Z,1983,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081047,Andrena barbilabris,1983-05-17T00:00:00.000Z,1983,5,17,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08104a,Andrena barbilabris,1983-04-30T00:00:00.000Z,1983,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08104d,Andrena barbilabris,1996-06-15T00:00:00.000Z,1996,6,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081050,Andrena barbilabris,1996-04-21T00:00:00.000Z,1996,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081053,Andrena barbilabris,1993-04-27T00:00:00.000Z,1993,4,27,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081056,Andrena barbilabris,1993-06-29T00:00:00.000Z,1993,6,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081059,Andrena barbilabris,1999-04-15T00:00:00.000Z,1999,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08105c,Andrena barbilabris,1990-04-29T00:00:00.000Z,1990,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08105f,Andrena barbilabris,1995-07-20T00:00:00.000Z,1995,7,20,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081062,Andrena barbilabris,1996-04-21T00:00:00.000Z,1996,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081065,Andrena barbilabris,1996-04-21T00:00:00.000Z,1996,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081068,Andrena barbilabris,2002-05-15T00:00:00.000Z,2002,5,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08106b,Andrena barbilabris,2001-05-24T00:00:00.000Z,2001,5,24,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08106e,Andrena barbilabris,2001-05-15T00:00:00.000Z,2001,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081071,Andrena barbilabris,2010-04-18T00:00:00.000Z,2010,4,18,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081074,Andrena barbilabris,2001-05-15T00:00:00.000Z,2001,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081077,Andrena barbilabris,2002-06-15T00:00:00.000Z,2002,6,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08107a,Andrena barbilabris,2002-05-25T00:00:00.000Z,2002,5,25,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.9,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08107d,Andrena barbilabris,2005-05-28T00:00:00.000Z,2005,5,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081080,Andrena barbilabris,2007-04-20T00:00:00.000Z,2007,4,20,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081083,Andrena barbilabris,2007-04-28T00:00:00.000Z,2007,4,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.6,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081086,Andrena barbilabris,2007-04-28T00:00:00.000Z,2007,4,28,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081089,Andrena barbilabris,2004-05-15T00:00:00.000Z,2004,5,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08108c,Andrena barbilabris,2001-05-15T00:00:00.000Z,2001,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08108f,Andrena barbilabris,2006-05-15T00:00:00.000Z,2006,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.3,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081092,Andrena barbilabris,2002-05-25T00:00:00.000Z,2002,5,25,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081095,Andrena barbilabris,2004-05-16T00:00:00.000Z,2004,5,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081098,Andrena barbilabris,2004-05-16T00:00:00.000Z,2004,5,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.2,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08109b,Andrena barbilabris,2004-04-24T00:00:00.000Z,2004,4,24,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08109e,Andrena barbilabris,2002-05-15T00:00:00.000Z,2002,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.5,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810a1,Andrena barbilabris,2004-05-29T00:00:00.000Z,2004,5,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.4,,1,female,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810a4,Andrena barbilabris,1892-05-03T00:00:00.000Z,1892,5,3,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810a7,Andrena barbilabris,1894-04-08T00:00:00.000Z,1894,4,8,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810aa,Andrena barbilabris,1895-04-23T00:00:00.000Z,1895,4,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810ad,Andrena barbilabris,1884-04-29T00:00:00.000Z,1884,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810b0,Andrena barbilabris,1884-04-29T00:00:00.000Z,1884,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810b3,Andrena barbilabris,1884-04-30T00:00:00.000Z,1884,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810b6,Andrena barbilabris,1895-04-21T00:00:00.000Z,1895,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810b9,Andrena barbilabris,1895-04-21T00:00:00.000Z,1895,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810bc,Andrena barbilabris,1893-04-08T00:00:00.000Z,1893,4,8,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810bf,Andrena barbilabris,1892-05-13T00:00:00.000Z,1892,5,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810c2,Andrena barbilabris,1884-05-13T00:00:00.000Z,1884,5,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810c5,Andrena barbilabris,1895-04-21T00:00:00.000Z,1895,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810c8,Andrena barbilabris,1895-04-21T00:00:00.000Z,1895,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810cb,Andrena barbilabris,1884-04-29T00:00:00.000Z,1884,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810ce,Andrena barbilabris,1895-04-21T00:00:00.000Z,1895,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810d1,Andrena barbilabris,1884-04-29T00:00:00.000Z,1884,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810d4,Andrena barbilabris,1892-05-13T00:00:00.000Z,1892,5,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810d7,Andrena barbilabris,1884-05-13T00:00:00.000Z,1884,5,13,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810da,Andrena barbilabris,1895-04-21T00:00:00.000Z,1895,4,21,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810dd,Andrena barbilabris,1895-05-01T00:00:00.000Z,1895,5,1,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810e0,Andrena barbilabris,1913-04-24T00:00:00.000Z,1913,4,24,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810e3,Andrena barbilabris,1909-06-15T00:00:00.000Z,1909,6,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810e6,Andrena barbilabris,1919-09-15T00:00:00.000Z,1919,9,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810e9,Andrena barbilabris,1902-04-25T00:00:00.000Z,1902,4,25,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810ec,Andrena barbilabris,1904-04-29T00:00:00.000Z,1904,4,29,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810ef,Andrena barbilabris,1919-05-15T00:00:00.000Z,1919,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.5,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810f2,Andrena barbilabris,1919-11-22T00:00:00.000Z,1919,11,22,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810f5,Andrena barbilabris,1909-04-15T00:00:00.000Z,1909,4,15,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810f8,Andrena barbilabris,1920-04-19T00:00:00.000Z,1920,4,19,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810fb,Andrena barbilabris,1919-04-15T00:00:00.000Z,1919,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.5,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f0810fe,Andrena barbilabris,1919-05-16T00:00:00.000Z,1919,5,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081101,Andrena barbilabris,1909-04-25T00:00:00.000Z,1909,4,25,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081104,Andrena barbilabris,1920-04-22T00:00:00.000Z,1920,4,22,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081107,Andrena barbilabris,1919-04-22T00:00:00.000Z,1919,4,22,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.5,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08110a,Andrena barbilabris,1909-05-15T00:00:00.000Z,1909,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08110d,Andrena barbilabris,1905-05-15T00:00:00.000Z,1905,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081110,Andrena barbilabris,1911-11-30T00:00:00.000Z,1911,11,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081113,Andrena barbilabris,1910-11-16T00:00:00.000Z,1910,11,16,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081116,Andrena barbilabris,1918-04-15T00:00:00.000Z,1918,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081119,Andrena barbilabris,1908-04-15T00:00:00.000Z,1908,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08111c,Andrena barbilabris,1926-04-15T00:00:00.000Z,1926,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08111f,Andrena barbilabris,1922-04-14T00:00:00.000Z,1922,4,14,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2.1,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081122,Andrena barbilabris,1926-04-15T00:00:00.000Z,1926,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081125,Andrena barbilabris,1921-03-23T00:00:00.000Z,1921,3,23,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081128,Andrena barbilabris,1926-04-15T00:00:00.000Z,1926,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08112b,Andrena barbilabris,1936-05-15T00:00:00.000Z,1936,5,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,2,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08112e,Andrena barbilabris,1928-04-15T00:00:00.000Z,1928,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081131,Andrena barbilabris,1940-04-30T00:00:00.000Z,1940,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081134,Andrena barbilabris,1940-04-30T00:00:00.000Z,1940,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081137,Andrena barbilabris,1940-04-30T00:00:00.000Z,1940,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08113a,Andrena barbilabris,1940-04-30T00:00:00.000Z,1940,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f08113d,Andrena barbilabris,1940-04-30T00:00:00.000Z,1940,4,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.7,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081140,Andrena barbilabris,1948-04-15T00:00:00.000Z,1948,4,,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.8,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081143,Andrena barbilabris,1960-03-30T00:00:00.000Z,1960,3,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.5,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081146,Andrena barbilabris,1960-03-30T00:00:00.000Z,1960,3,30,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.5,,1,male,1,,,,,,,,,,,,,,,
5b7c3d59e12f31000f081149,Andrena barbilabris,1940-04-20T00:00:00.000Z,1940,4,20,Netherlands,,,,,,10.1371/journal.pone.0148983,Oliveira_2016,,D Kleijn; MO Oliveira; BM Freitas; J Scheper,1.6,,1,male,1,,,,,,,,,,,,,,,
